packet_id,packet_duration,second_frame,src_ip,dest_ip,protocol,length,info,target
PI_414221,0.0080000000002655,SF_130339,fe80::212:7447:47:4747,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_583512,0.0059999999998581,SF_514496,fe80::212:7435:35:3535,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_752845,0.002999999999929,SF_785628,fe80::212:7433:33:3333,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_402756,0.0419999999999731,SF_574106,fe80::212:741e:1e:1e1e,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_967333,0.0079999999998108,SF_312204,fe80::212:7420:20:2020,fe80::212:7431:31:3131,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_292543,0.0070000000000618,SF_758166,fe80::212:7430:30:3030,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_678843,0.0020000000000663,SF_234918,fe80::212:7422:22:2222,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_867175,0.3820000000000618,SF_991403,fe80::212:743b:3b:3b3b,fe80::212:742c:2c:2c2c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_360300,0.0019999999999527,SF_922317,fe80::212:7403:3:303,fe80::212:7448:48:4848,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_171295,0.0,SF_255312,fe80::212:7443:43:4343,fe80::212:740e:e:e0e,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_885339,0.0060000000000854,SF_570607,fe80::212:7413:13:1313,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_347113,0.0,SF_383805,fe80::212:7416:16:1616,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_458918,0.0009999999999763,SF_153046,fe80::212:7438:38:3838,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_139023,0.0049999999998817,SF_378409,fe80::212:7437:37:3737,fe80::212:742f:2f:2f2f,ICMPv6,102,RPL Control (DODAG Information Object),0
PI_176709,0.004000000000019,SF_140857,fe80::212:7415:15:1515,fe80::212:7414:14:1414,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_960587,0.0070000000000618,SF_566981,2002:db8::212:7445:45:4545,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_741844,0.004000000000019,SF_541289,fe80::212:744a:4a:4a4a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_527310,0.0080000000000381,SF_690709,fe80::212:7429:29:2929,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_737197,0.0049999999999954,SF_746157,2002:db8::212:745a:5a:5a5a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_363685,0.0,SF_255194,fe80::212:7435:35:3535,fe80::212:7459:59:5959,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_907359,0.0090000000000145,SF_324155,fe80::212:7449:49:4949,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_479502,0.0060000000000854,SF_109529,fe80::212:7413:13:1313,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_571249,0.0019999999999527,SF_737345,fe80::212:7425:25:2525,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_180522,0.0030000000000427,SF_820622,fe80::212:741c:1c:1c1c,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_959045,0.0090000000000145,SF_431798,fe80::212:7405:5:505,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_892038,0.0060000000000854,SF_663200,,,IEEE 802.15.4,5,Ack,1
PI_718618,0.0090000000000145,SF_333084,fe80::212:7420:20:2020,fe80::212:7431:31:3131,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_899362,0.0090000000000145,SF_838592,fe80::212:743e:3e:3e3e,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_541503,0.0059999999999718,SF_228345,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_214310,0.13900000000001,SF_744116,fe80::212:7404:4:404,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_828770,0.612999999999829,SF_609009,fe80::212:7433:33:3333,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_921412,0.3979999999999108,SF_674162,fe80::212:743b:3b:3b3b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_522058,0.0070000000000618,SF_149647,fe80::212:7429:29:2929,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_507974,0.0060000000000854,SF_696575,fe80::212:7404:4:404,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_462644,0.0009999999999763,SF_809380,fe80::212:743b:3b:3b3b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_355027,0.0060000000000854,SF_198908,fe80::212:7456:56:5656,fe80::212:7402:2:202,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_659834,0.7869999999998072,SF_279913,fe80::212:743e:3e:3e3e,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_378355,0.0029999999999859,SF_656490,fe80::212:7412:12:1212,fe80::212:7403:3:303,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_306329,0.0049999999999954,SF_225312,fe80::212:742c:2c:2c2c,fe80::212:7424:24:2424,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_390706,0.0080000000000381,SF_568492,2002:db8::212:7444:44:4444,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_325413,0.0060000000000854,SF_656516,fe80::212:7423:23:2323,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_816432,0.375,SF_915555,fe80::212:7457:57:5757,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_772052,0.0010000000000047,SF_626041,fe80::212:743c:3c:3c3c,fe80::212:741e:1e:1e1e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_676228,0.0080000000000381,SF_636809,fe80::212:743c:3c:3c3c,fe80::212:741e:1e:1e1e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_382272,0.0010000000000047,SF_104321,fe80::212:740b:b:b0b,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_401343,0.0019999999999527,SF_761383,fe80::212:7431:31:3131,fe80::212:7451:51:5151,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_912353,0.0030000000000427,SF_443264,fe80::212:743d:3d:3d3d,fe80::212:7410:10:1010,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_795087,0.0090000000000145,SF_902717,fe80::212:741f:1f:1f1f,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_986089,0.0,SF_695635,fe80::212:740f:f:f0f,fe80::212:742d:2d:2d2d,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_690238,0.7110000000002401,SF_449931,fe80::212:744d:4d:4d4d,fe80::212:7435:35:3535,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_123559,0.0049999999999954,SF_429326,fe80::212:7405:5:505,fe80::212:7441:41:4141,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_666423,0.0090000000000145,SF_372659,fe80::212:7419:19:1919,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_804537,0.0030000000000427,SF_250468,fe80::212:7407:7:707,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_254030,0.0020000000000095,SF_916570,fe80::212:7453:53:5353,fe80::212:743d:3d:3d3d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_158408,0.0520000000000209,SF_100068,fe80::212:741f:1f:1f1f,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_163471,0.0059999999998581,SF_226170,fe80::212:740c:c:c0c,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_691758,0.0049999999999954,SF_980757,2002:db8::212:7456:56:5656,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_134112,0.0020000000000095,SF_451671,fe80::212:743e:3e:3e3e,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_248395,0.0010000000000331,SF_404280,fe80::212:7434:34:3434,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_798002,0.0,SF_151500,fe80::212:742f:2f:2f2f,fe80::212:7426:26:2626,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_154575,0.0020000000000095,SF_128704,fe80::212:7440:40:4040,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_603150,0.072999999999979,SF_666417,fe80::212:7416:16:1616,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_949390,0.775000000000091,SF_432744,fe80::212:7434:34:3434,fe80::212:742f:2f:2f2f,ICMPv6,102,RPL Control (DODAG Information Object),0
PI_917459,0.0049999999999954,SF_370153,fe80::212:7409:9:909,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_466645,0.0059999999999718,SF_331745,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_267605,0.0049999999999954,SF_451161,fe80::212:7432:32:3232,fe80::212:743d:3d:3d3d,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_682943,0.0010000000000047,SF_158951,fe80::212:7434:34:3434,fe80::212:7437:37:3737,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_830559,0.0009999999999763,SF_533525,fe80::212:7431:31:3131,fe80::212:7451:51:5151,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_670715,0.0,SF_174155,fe80::212:7420:20:2020,fe80::212:740c:c:c0c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_712363,0.0080000000000381,SF_454943,fe80::212:7447:47:4747,fe80::212:741b:1b:1b1b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_744600,0.0009999999999763,SF_556319,fe80::212:7435:35:3535,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_612493,0.0049999999999954,SF_816775,fe80::212:741c:1c:1c1c,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_415596,0.7130000000001928,SF_986837,fe80::212:7457:57:5757,fe80::212:742e:2e:2e2e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_104889,0.0060000000000854,SF_781066,fe80::212:741e:1e:1e1e,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_940736,0.0009999999999763,SF_244875,fe80::212:7424:24:2424,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_266562,0.0009999999999763,SF_865064,fe80::212:745a:5a:5a5a,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_608522,0.0010000000000047,SF_826764,fe80::212:7448:48:4848,fe80::212:7450:50:5050,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_239769,0.0060000000003128,SF_464913,2002:db8::212:744c:4c:4c4c,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_459281,0.0059999999999718,SF_106798,fe80::212:740f:f:f0f,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_383473,0.0020000000000095,SF_823040,fe80::212:742a:2a:2a2a,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_633963,0.0080000000000381,SF_224147,fe80::212:7404:4:404,fe80::212:744c:4c:4c4c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_647670,0.0059999999999718,SF_771866,2002:db8::212:7441:41:4141,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,1
PI_120169,0.0020000000000663,SF_553245,fe80::212:7453:53:5353,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_159155,0.0019999999999527,SF_768942,fe80::212:7420:20:2020,fe80::212:7449:49:4949,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_220062,0.0039999999999054,SF_593322,fe80::212:7430:30:3030,fe80::212:7446:46:4646,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_288929,0.0010000000000331,SF_709251,fe80::212:741c:1c:1c1c,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_401763,0.0010000000000047,SF_968042,fe80::212:7431:31:3131,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_517653,0.0079999999998108,SF_902717,fe80::212:7442:42:4242,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_287954,0.4370000000000118,SF_757729,fe80::212:7430:30:3030,fe80::212:7407:7:707,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_772634,0.002999999999929,SF_552420,fe80::212:7455:55:5555,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_327467,0.0510000000000161,SF_298729,fe80::212:7403:3:303,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_516441,0.0030000000000427,SF_318474,fe80::212:7424:24:2424,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_623238,0.0010000000000331,SF_760083,fe80::212:7404:4:404,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_727035,0.0009999999999763,SF_965476,fe80::212:7403:3:303,fe80::212:743b:3b:3b3b,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_110662,0.5830000000000837,SF_438663,2002:db8::212:7445:45:4545,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_683247,0.0010000000000047,SF_153096,fe80::212:7408:8:808,fe80::212:7436:36:3636,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_931659,0.0019999999999527,SF_119674,fe80::212:7453:53:5353,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_136035,0.0010000000000331,SF_979215,fe80::212:740e:e:e0e,fe80::212:7411:11:1111,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_875435,0.0,SF_760352,fe80::212:7439:39:3939,fe80::212:7434:34:3434,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_338408,0.6509999999998399,SF_446768,fe80::212:7433:33:3333,fe80::212:7421:21:2121,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_303199,0.0029999999999859,SF_707045,fe80::212:7425:25:2525,fe80::212:7439:39:3939,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_520628,0.0009999999999763,SF_265529,fe80::212:743b:3b:3b3b,fe80::212:744e:4e:4e4e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_206121,0.004000000000019,SF_157326,fe80::212:740a:a:a0a,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_457851,0.0019999999999527,SF_566935,fe80::212:7459:59:5959,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_797499,0.0060000000003128,SF_629254,2002:db8::212:744c:4c:4c4c,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_389669,0.0090000000000145,SF_100638,fe80::212:7408:8:808,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_631633,0.0259999999999536,SF_246101,fe80::212:7430:30:3030,fe80::212:7446:46:4646,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_100215,0.4519999999999982,SF_882884,fe80::212:741d:1d:1d1d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_850774,0.2399999999999948,SF_887567,fe80::212:7437:37:3737,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_354957,0.0010000000000047,SF_178488,fe80::212:743c:3c:3c3c,fe80::212:741e:1e:1e1e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_405007,0.0010000000000047,SF_763622,fe80::212:741d:1d:1d1d,fe80::212:742b:2b:2b2b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_460466,0.0010000000000047,SF_119215,fe80::212:7424:24:2424,fe80::212:743f:3f:3f3f,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_441207,0.0020000000000095,SF_696196,fe80::212:7405:5:505,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_395215,0.0049999999999954,SF_433589,fe80::212:742c:2c:2c2c,fe80::212:7456:56:5656,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_390846,0.0079999999998108,SF_432783,fe80::212:741d:1d:1d1d,fe80::212:7438:38:3838,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_573620,0.0010000000000331,SF_256597,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_473957,0.0020000000000095,SF_469517,fe80::212:7450:50:5050,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_912002,0.1030000000000086,SF_376674,fe80::212:7448:48:4848,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_629740,0.0070000000000618,SF_859981,fe80::212:7430:30:3030,fe80::212:7425:25:2525,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_444318,0.0080000000000381,SF_306958,2002:db8::212:742d:2d:2d2d,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_880504,0.0090000000000145,SF_125090,fe80::212:742d:2d:2d2d,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_549076,0.0030000000000427,SF_470371,fe80::212:742b:2b:2b2b,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_767861,0.0019999999999527,SF_662980,fe80::212:7459:59:5959,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_978548,0.0059999999998581,SF_190853,2002:db8::212:7428:28:2828,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_468697,0.0009999999999763,SF_383805,fe80::212:7425:25:2525,fe80::212:740b:b:b0b,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_915014,0.0069999999998344,SF_438663,fe80::212:7449:49:4949,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_682438,0.0049999999999954,SF_980757,2002:db8::212:744a:4a:4a4a,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_584282,0.0049999999999954,SF_876691,2002:db8::212:7404:4:404,2002:db8::ff:fe00:1,UDP,77,Source port: ultraseek-http  Destination port: rrac,1
PI_268502,0.02800000000002,SF_726946,fe80::212:743d:3d:3d3d,fe80::212:740c:c:c0c,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_298237,0.0049999999999954,SF_198039,fe80::212:740a:a:a0a,fe80::212:742f:2f:2f2f,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_620985,0.0010000000000331,SF_548520,fe80::212:741b:1b:1b1b,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_838456,0.0020000000000095,SF_523425,fe80::212:7408:8:808,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),0
PI_651238,0.321999999999889,SF_146904,fe80::212:741d:1d:1d1d,fe80::212:7401:1:101,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_485921,0.0030000000000427,SF_977237,fe80::212:7449:49:4949,fe80::212:741c:1c:1c1c,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_631520,0.004000000000019,SF_780849,fe80::212:744d:4d:4d4d,ff02::1a,ICMPv6,64,RPL Control (DODAG Information Solicitation),0
PI_974631,0.0009999999999763,SF_552282,fe80::212:7425:25:2525,fe80::212:7408:8:808,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_926196,0.0010000000000047,SF_298511,fe80::212:7424:24:2424,ff02::1a,ICMPv6,97,RPL Control (DODAG Information Object),1
PI_572327,0.0090000000000145,SF_667730,fe80::212:741c:1c:1c1c,fe80::212:7444:44:4444,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_145714,0.0010000000000047,SF_324045,fe80::212:7434:34:3434,fe80::212:7442:42:4242,ICMPv6,76,RPL Control (Destination Advertisement Object),1
PI_262187,0.637000000000171,SF_834124,2002:db8::212:7452:52:5252,2002:db8::ff:fe00:1,UDP,68,Source port: ultraseek-http  Destination port: rrac,0
PI_135169,0.0009999999999763,SF_407678,fe80::212:7423:23:2323,fe80::212:743e:3e:3e3e,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_306123,0.7240000000001601,SF_123652,fe80::212:7412:12:1212,fe80::212:7418:18:1818,ICMPv6,76,RPL Control (Destination Advertisement Object),0
PI_675644,0.0,SF_788423,fe80::212:7436:36:3636,fe80::212:741a:1a:1a1a,ICMPv6,76,RPL Control (Destination Advertisement Object),1
